name,email,license_number,total_trips,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id
Rwigema Claude,driveraddba09d@example.com,DL00834,162,18570.28,0.6470346046664026,0.9311502624426389,13.998198897931296,0.9009298516409574,"{""highway"": 57.28657804930383, ""city"": 30.928025768180348, ""residential"": 16.831814148790837}",10,12,0.8239971262400788,0.7078182567341005,4.12545512228473,5,"['Basic', 'Advanced']","[""R447"", ""R310"", ""R284""]",0.1535187884273988,834
Munyaneza Thierry,driver173911ce@example.com,DL00835,196,26858.18,0.5840849503050687,0.8664891430946049,15.818075229405792,0.8949425151291548,"{""highway"": 63.80257917457546, ""city"": 34.07985338915979, ""residential"": 23.03130086505637}",2,26,0.6722208044926278,0.7343100500127534,4.748471731190496,3,"['Basic', 'Advanced']","[""R120"", ""R007"", ""R213""]",0.21677146094550626,835
Uwase Thierry,driver8e061504@example.com,DL00836,145,20315.84,0.6637578601072451,0.7524154955344252,0.7233314498014242,0.7609559357637776,"{""highway"": 68.70099153735671, ""city"": 28.291910256817424, ""residential"": 18.07740518300612}",39,34,0.8300160547029896,0.8514957101241549,4.604448112103733,1,['Basic'],"[""R335"", ""R191"", ""R053""]",0.4027387489811328,836
Iyamuremye Eric,driver62be3d89@example.com,DL00837,121,39508.32,0.7533382716660617,0.8263851916721547,3.3852748555805245,0.955313085844608,"{""highway"": 56.930865910389045, ""city"": 27.337094391922967, ""residential"": 18.605254254542672}",21,15,0.7115043828750476,0.8784638276438291,3.9304906551288163,2,['Basic'],"[""R193"", ""R335"", ""R495""]",0.1449137249095249,837
Niyonsaba Emmanuel,driveraa62247f@example.com,DL00838,52,13076.23,0.8119106012561685,0.9586781360919463,14.430064532396642,0.9494204049449525,"{""highway"": 72.60863063627531, ""city"": 29.76052696466214, ""residential"": 18.073991217882124}",1,21,0.7309672954892712,0.9915722471476004,3.248395925016259,2,"['Basic', 'Advanced']","[""R264"", ""R014"", ""R282""]",0.4939367405415107,838
Mukamana Alice,driver8385c61b@example.com,DL00839,61,29120.22,0.6839320926985171,0.9803170538637972,15.459219965546923,0.9294033913235393,"{""highway"": 70.68159734300019, ""city"": 29.502873573432282, ""residential"": 24.439053046286855}",25,38,0.9135483281141353,0.98332989942949,3.8799930432373113,2,"['Basic', 'Advanced']","[""R127"", ""R384"", ""R223""]",0.33239266872403866,839
Munyaneza Jean,driver3935dfc5@example.com,DL00840,113,14630.39,0.6960370367644383,0.7542292038762887,4.409641976173949,0.9259176129387097,"{""highway"": 67.61831393583648, ""city"": 27.70981963137369, ""residential"": 19.53444959988217}",3,6,0.9288612911442607,0.8606210525880136,4.275387129979083,2,"['Basic', 'Advanced']","[""R442"", ""R394"", ""R021""]",0.301977086995279,840
Umuhoza Jean,driver863dd0a7@example.com,DL00841,106,10738.08,0.7405049818216114,0.9353323874270039,6.988154760078847,0.9820890221400786,"{""highway"": 70.70455394036814, ""city"": 29.694037847792426, ""residential"": 23.35337067922209}",48,4,0.8283491093176147,0.8945262196833023,3.4766743868503536,4,['Basic'],"[""R136"", ""R239"", ""R170""]",0.24436121377714481,841
Kamanzi Odette,drivere2da8098@example.com,DL00842,73,43574.43,0.5195132566425642,0.7634579129660738,13.5023324911308,0.7805656907340502,"{""highway"": 64.08425496030222, ""city"": 33.727986627924125, ""residential"": 17.38368923805877}",6,22,0.661278325310892,0.8223206528490713,3.5158033999027736,3,"['Basic', 'Advanced']","[""R213"", ""R024"", ""R092""]",0.36003951049439975,842
Umuhoza Eric,driverdeaba5ae@example.com,DL00843,130,24642.63,0.7121520554260502,0.7682336145185202,16.22046047316853,0.9910992171190556,"{""highway"": 58.43730829173677, ""city"": 24.960757280181685, ""residential"": 16.29027711529242}",8,32,0.7439310509694075,0.9884168157166339,4.789145008020245,5,"['Basic', 'Advanced']","[""R012"", ""R439"", ""R404""]",0.15763795469699893,843
Mukamana Odette,driver4d879052@example.com,DL00844,29,11063.21,0.521101687669889,0.7273783114721732,15.814405887910059,0.7908731546215023,"{""highway"": 61.713675615358945, ""city"": 22.467165807533615, ""residential"": 15.263919355489282}",17,1,0.9048381829796218,0.918465505154108,3.0009931853977756,3,['Basic'],"[""R396"", ""R395"", ""R114""]",0.17138808036267927,844
Uwase Anitha,drivera1c0e517@example.com,DL00845,47,13431.21,0.8864694110079812,0.867983865848805,7.431169171833887,0.7800096492930362,"{""highway"": 71.31977682930922, ""city"": 29.890822860407507, ""residential"": 19.06674163483347}",30,40,0.669452408547361,0.8267232719519564,3.9356203809784382,3,"['Basic', 'Advanced']","[""R104"", ""R179"", ""R229""]",0.1700539990025526,845
Mugisha John,driverc951d629@example.com,DL00846,98,36601.77,0.9985286169319658,0.7151595646887904,18.945064014692377,0.8577319766278565,"{""highway"": 61.82358032097162, ""city"": 30.06189412784441, ""residential"": 22.639398571446627}",48,32,0.773302913246112,0.9735105010396674,4.0248178127914365,4,"['Basic', 'Advanced']","[""R106"", ""R400"", ""R071""]",0.3990680987114662,846
Rwigema Alice,drivereba4b779@example.com,DL00847,38,22143.71,0.6222894878891896,0.9797667259748544,5.1329856741744235,0.9912050418420362,"{""highway"": 62.18663206710686, ""city"": 26.928457060305337, ""residential"": 22.152792322281165}",21,31,0.9225371620472904,0.9529681930924025,3.2497204711814534,5,"['Basic', 'Advanced']","[""R089"", ""R415"", ""R342""]",0.4424250893395134,847
Rwigema Jean,driver3a79a397@example.com,DL00848,38,16715.92,0.9919704887019205,0.7992737659116869,3.3497002229858635,0.9644498272522173,"{""highway"": 68.83208625118715, ""city"": 25.767435818493098, ""residential"": 20.570669162698223}",15,8,0.7197225312362252,0.9946849929930026,4.691662409384728,5,"['Basic', 'Advanced']","[""R284"", ""R126"", ""R002""]",0.44228247385579134,848
Rwigema Thierry,driverb45215c5@example.com,DL00849,192,29951.73,0.9462200772515179,0.7144523459032132,1.5724630137756557,0.7421117954299079,"{""highway"": 74.39401721237559, ""city"": 30.185639525936224, ""residential"": 20.284973184205178}",46,16,0.8306462100398844,0.9673477979955847,4.829292177188762,5,"['Basic', 'Advanced']","[""R478"", ""R184"", ""R445""]",0.2794833911717939,849
Mugisha Claude,driverde136c1f@example.com,DL00850,136,34546.61,0.5828821879616203,0.7605114397862414,9.790490460676263,0.8168886544880063,"{""highway"": 67.42200569574112, ""city"": 25.36590456646968, ""residential"": 15.235437637377952}",43,23,0.7591862452526932,0.9384434070668631,4.7594030580193385,1,['Basic'],"[""R485"", ""R081"", ""R361""]",0.17282821514338542,850
Iyamuremye Anitha,driver84d9898e@example.com,DL00851,56,34861.11,0.5630109217748649,0.908254286102354,3.6426039672094808,0.8760170882701773,"{""highway"": 62.86208075996713, ""city"": 26.7996676460222, ""residential"": 21.41325507511932}",3,6,0.8036065981879504,0.8155151039635882,3.0468582675758116,3,['Basic'],"[""R286"", ""R408"", ""R009""]",0.39532815677703503,851
Niyonsaba Thierry,driver1e15aeab@example.com,DL00852,96,39870.49,0.5260282739455457,0.8040032687207427,17.609159982806013,0.9492450312738084,"{""highway"": 58.068880972889396, ""city"": 25.306018727706036, ""residential"": 18.50822935756962}",17,6,0.8260460760997358,0.9574617547374754,3.465545460826039,5,['Basic'],"[""R357"", ""R219"", ""R199""]",0.22510998350580094,852
Niyonsaba Jean,driver7e8ebb21@example.com,DL00853,41,20771.11,0.520198066219818,0.9280684616517185,4.547360744118674,0.8475036516034165,"{""highway"": 67.58128852224311, ""city"": 23.940399450714075, ""residential"": 24.14277203572272}",46,27,0.8590441589704574,0.8497801052151672,3.175864236823396,3,['Basic'],"[""R313"", ""R322"", ""R073""]",0.3925316727874276,853
Munyaneza Jean,driver2b5b9cb7@example.com,DL00854,178,5831.24,0.9320273224145457,0.9625596007455659,5.835835840549269,0.9130071410739895,"{""highway"": 70.31227724266265, ""city"": 32.39391934064404, ""residential"": 19.929191774951377}",14,1,0.7111761698266665,0.9879692453993265,3.508616887267335,3,['Basic'],"[""R171"", ""R387"", ""R088""]",0.4240694586425763,854
Niyonsaba Emmanuel,driver49537a37@example.com,DL00855,83,16845.04,0.9440277641900405,0.9555229299548406,10.479380183626475,0.7376383463298796,"{""highway"": 70.92873559606676, ""city"": 32.88523700774694, ""residential"": 15.683216555819108}",22,22,0.7555997642309092,0.8479292245461842,3.121230936588356,5,"['Basic', 'Advanced']","[""R195"", ""R292"", ""R088""]",0.24866141191283,855
Mukamana Odette,driver1efc18c5@example.com,DL00856,84,49864.86,0.7122011048922086,0.7369083170035138,8.049896294049454,0.8403858178224877,"{""highway"": 70.81967410699322, ""city"": 22.88446470727686, ""residential"": 15.366243365429517}",20,18,0.62487245248466,0.928504268385916,3.48139135335286,4,['Basic'],"[""R374"", ""R227"", ""R138""]",0.15090837012849168,856
Umuhoza Odette,driver779e71ad@example.com,DL00857,184,35242.02,0.7967122500419758,0.7234223488278766,1.1108456446289905,0.9530932359541983,"{""highway"": 56.39784888220018, ""city"": 30.792489470852267, ""residential"": 17.82037409180614}",46,23,0.9615279250656575,0.9304492774494534,4.73485309218223,5,"['Basic', 'Advanced']","[""R176"", ""R464"", ""R181""]",0.43272423507033897,857
Kamanzi Alice,driverf6954010@example.com,DL00858,97,45909.11,0.6469075011829911,0.8124022429992048,4.535790770249114,0.8025684787552513,"{""highway"": 55.275964945810145, ""city"": 21.245050360124345, ""residential"": 16.557995460767756}",48,39,0.7051399293934126,0.7752837245603038,4.8738398000829815,4,"['Basic', 'Advanced']","[""R019"", ""R418"", ""R198""]",0.20210300912103724,858
Uwase Eric,driver69faf81c@example.com,DL00859,155,48089.33,0.6377052571617827,0.9550326719608285,6.242433325743005,0.7466182238105696,"{""highway"": 70.41494375282794, ""city"": 22.042944354957804, ""residential"": 16.715156974313796}",28,17,0.8338760132117653,0.9839073152544031,3.097045867722686,4,"['Basic', 'Advanced']","[""R275"", ""R270"", ""R469""]",0.42816095962214396,859
Mukamana Claude,driver49bb16a9@example.com,DL00860,188,37801.48,0.7000024735928179,0.9940559446483765,3.8279484032056748,0.8473435791668233,"{""highway"": 56.84144983790097, ""city"": 20.209759228935823, ""residential"": 21.728011249812013}",43,3,0.8790875665848378,0.8366516978155261,4.053915868113472,3,"['Basic', 'Advanced']","[""R479"", ""R279"", ""R084""]",0.2448417599011894,860
Rwigema John,driverdb3a8d36@example.com,DL00861,70,47198.25,0.7413760136451004,0.9207128441112895,15.321176639421509,0.81671552806978,"{""highway"": 65.68782863034804, ""city"": 24.619402925862747, ""residential"": 20.781838164616698}",14,29,0.7253343363833697,0.9636554914923187,3.9147408935499284,1,['Basic'],"[""R312"", ""R253"", ""R237""]",0.41124235909750806,861
Iyamuremye John,driver88c4d92f@example.com,DL00862,159,24455.80,0.6619967631758631,0.7823460064162098,13.70605758551688,0.9325376056789341,"{""highway"": 68.24336429255484, ""city"": 26.01563709417115, ""residential"": 22.042865883961134}",36,4,0.847382286985545,0.7768455716442204,3.3294814090696914,3,"['Basic', 'Advanced']","[""R329"", ""R489"", ""R019""]",0.36911865039276626,862
Niyonsaba Jean,drivercbb8f8ad@example.com,DL00863,173,1870.22,0.8111545438165579,0.787779769627759,3.41160267688432,0.871625489228448,"{""highway"": 56.90998125507717, ""city"": 27.081764522453128, ""residential"": 16.50318314817425}",45,12,0.7007553886603746,0.7946204241456187,4.255424574964942,2,"['Basic', 'Advanced']","[""R366"", ""R421"", ""R048""]",0.23286222278638702,863
Kamanzi Eric,drivere374a418@example.com,DL00864,183,43056.32,0.8864306109802392,0.7574611594682015,15.212253285764453,0.8379972581941728,"{""highway"": 70.84673912341702, ""city"": 33.295110324579916, ""residential"": 24.577700297819383}",2,5,0.8174624579161682,0.8583137673548473,4.949163601976734,2,['Basic'],"[""R374"", ""R430"", ""R150""]",0.11542156831316515,864
Rwigema Eric,driver8bd96927@example.com,DL00865,174,15511.59,0.89778577674821,0.9907390516436437,6.839723159329618,0.8187750024147207,"{""highway"": 57.506945916904826, ""city"": 29.48971880288064, ""residential"": 15.995931711419908}",7,34,0.8508831311951692,0.8935965075782097,3.0627768686966625,5,"['Basic', 'Advanced']","[""R221"", ""R268"", ""R053""]",0.4999676656044968,865
Ndagijimana John,driver9ea97c23@example.com,DL00866,39,32965.80,0.6921799248029616,0.9183408073260451,1.8953184096074769,0.8143396668159997,"{""highway"": 64.11892475919159, ""city"": 20.89179598122825, ""residential"": 15.384816601737226}",15,22,0.6382447667717891,0.7629903713093087,3.7262910500643533,4,['Basic'],"[""R339"", ""R112"", ""R267""]",0.31329297779733456,866
Uwase Alice,driverb77f1c3c@example.com,DL00867,46,43351.17,0.7067113766689386,0.7044301825037306,14.034172765379843,0.8410232841800782,"{""highway"": 59.54309091257135, ""city"": 31.917874545120682, ""residential"": 22.997957559674468}",17,27,0.9790332452997285,0.9677717704032898,3.8998476774502326,5,['Basic'],"[""R484"", ""R004"", ""R182""]",0.3237340108029412,867
Mukamana Anitha,driver4418a840@example.com,DL00868,113,40019.94,0.8851433610176772,0.7365807759482866,3.394617960922881,0.7338597462892008,"{""highway"": 64.31531060543688, ""city"": 30.334361241694733, ""residential"": 21.849851341255267}",19,1,0.7017271316070975,0.822219017051003,3.3770814764408956,1,"['Basic', 'Advanced']","[""R120"", ""R266"", ""R414""]",0.4406696906690043,868
Rwigema John,drivercf39ea5d@example.com,DL00869,72,12290.14,0.9780881742468749,0.7490599843729745,5.475669523591702,0.81667759838906,"{""highway"": 61.44122919155933, ""city"": 28.451978310901296, ""residential"": 19.703528481086035}",29,37,0.6556569214164686,0.9002675427298868,4.756525741650948,5,"['Basic', 'Advanced']","[""R072"", ""R371"", ""R368""]",0.3701134313856701,869
Mukamana Jacqueline,driver1950e99f@example.com,DL00870,145,49723.11,0.6286814127944869,0.7778922563594126,13.781316004397087,0.9129475911211977,"{""highway"": 67.25876620140718, ""city"": 26.414518091703123, ""residential"": 17.110452520851354}",23,24,0.745703260763712,0.8389924894804381,3.8127828945847138,5,['Basic'],"[""R021"", ""R078"", ""R137""]",0.20166006315490004,870
Uwase Eric,driverb757b1c5@example.com,DL00871,148,22512.46,0.8711938807016455,0.9201604300836177,11.72755196685788,0.838299193885444,"{""highway"": 69.07483905447455, ""city"": 24.864569277727142, ""residential"": 19.196874785052835}",5,17,0.8023780798083732,0.947176903656181,4.730188884499237,4,['Basic'],"[""R275"", ""R049"", ""R059""]",0.11856218367372261,871
Kamanzi Thierry,driverb702d0be@example.com,DL00872,187,26730.66,0.5400607408481701,0.8692381977327772,13.551455457423716,0.9132461909972276,"{""highway"": 57.825107057027516, ""city"": 28.63959946666278, ""residential"": 18.08664382520091}",21,33,0.6018897579234309,0.8504780615541254,3.669838356679363,4,"['Basic', 'Advanced']","[""R050"", ""R358"", ""R054""]",0.28472694792294007,872
Umuhoza Odette,driver7453e771@example.com,DL00873,53,49696.72,0.565901859791494,0.8851084413854426,18.95855354010864,0.8609673401053646,"{""highway"": 58.92522982988063, ""city"": 29.617309408266507, ""residential"": 19.313922995372785}",27,30,0.8847600640832765,0.8638063240477792,3.408786750688549,2,"['Basic', 'Advanced']","[""R234"", ""R136"", ""R344""]",0.42786910426288094,873
Kamanzi John,driver3db36a84@example.com,DL00874,59,10566.09,0.8125189544007945,0.908127357905433,8.948516134626088,0.7260640728428589,"{""highway"": 69.34027738718628, ""city"": 24.459614401958284, ""residential"": 22.609234895012136}",11,2,0.671857003859133,0.7427471016939016,3.3021867568003658,1,"['Basic', 'Advanced']","[""R493"", ""R248"", ""R067""]",0.29375387535156383,874
Umuhoza Jean,driver101840cf@example.com,DL00875,172,23397.22,0.6420002504394728,0.929125995415343,17.9341687397547,0.7452436536858723,"{""highway"": 56.92017772154833, ""city"": 28.20438541999193, ""residential"": 21.211685618854787}",7,25,0.8427379503167796,0.8654748463448388,3.0539349348411458,3,['Basic'],"[""R299"", ""R446"", ""R372""]",0.40404421080425157,875
Kamanzi Eric,driver9fd2c396@example.com,DL00876,16,21667.35,0.955036744153698,0.7451969626964925,10.063654298098566,0.8569510539850345,"{""highway"": 59.71989234732673, ""city"": 30.665555829246717, ""residential"": 22.357026509800946}",42,39,0.6764233930303316,0.9520972354874098,4.714272134636603,2,['Basic'],"[""R311"", ""R436"", ""R368""]",0.1636115632609544,876
Umuhoza Claude,driver5a292179@example.com,DL00877,141,36843.45,0.7578306231043292,0.9113493499951293,10.893200711562978,0.8317240050692764,"{""highway"": 57.36179207976173, ""city"": 29.822518163394875, ""residential"": 17.204190862795073}",17,12,0.6301234159517685,0.9271392579056916,3.400709118628375,2,"['Basic', 'Advanced']","[""R175"", ""R495"", ""R236""]",0.40663400177185516,877
Mugisha Emmanuel,driverd2fa6545@example.com,DL00878,13,7750.76,0.521674004913576,0.9258301114118064,0.539875889213457,0.955425629055678,"{""highway"": 58.88701481040173, ""city"": 20.266036138103054, ""residential"": 18.434621373162702}",21,25,0.8146991687352518,0.9525452617220389,4.934233378820251,3,"['Basic', 'Advanced']","[""R011"", ""R300"", ""R029""]",0.22401491243300767,878
Ndagijimana Emmanuel,driverd503b32f@example.com,DL00879,88,41737.15,0.7293165200026654,0.7563953168850859,17.607928195774548,0.7827280180394581,"{""highway"": 72.02244197507639, ""city"": 25.33578156657893, ""residential"": 23.200970145886757}",4,15,0.6745148310384117,0.8191194103658738,4.484520306874809,1,"['Basic', 'Advanced']","[""R334"", ""R356"", ""R175""]",0.46333541590825755,879
Munyaneza Jean,drivere640bc99@example.com,DL00880,87,41305.79,0.8024148581377191,0.8760427459137937,8.962175954070288,0.7795647110977075,"{""highway"": 60.2224941838933, ""city"": 23.206830905763773, ""residential"": 16.7359020023266}",9,21,0.9497333253863561,0.7642433369780727,3.377452317070796,3,"['Basic', 'Advanced']","[""R228"", ""R100"", ""R203""]",0.49571608631348807,880
Munyaneza Odette,driver71afa85f@example.com,DL00881,102,32109.92,0.9712338164308572,0.8471006531577212,10.025365424439006,0.9692300334532,"{""highway"": 65.03930014489693, ""city"": 33.42268296634701, ""residential"": 22.213739029730704}",46,16,0.767364411886821,0.9463644678561696,4.790767784518658,1,['Basic'],"[""R422"", ""R116"", ""R241""]",0.25985739066253843,881
Rwigema Emmanuel,driverd8b54e7f@example.com,DL00882,75,4624.33,0.6804597075402072,0.8609026201346657,19.522356394305156,0.8068062146043256,"{""highway"": 73.66380127186554, ""city"": 27.527486955349943, ""residential"": 15.00803590043864}",35,8,0.8145453481346229,0.9308355175256798,3.929584291811995,1,['Basic'],"[""R264"", ""R407"", ""R060""]",0.36459098817383706,882
Ndagijimana John,driverfe023390@example.com,DL00883,147,33581.43,0.5970527085255336,0.7018192310708903,9.512402100169236,0.7745667362666149,"{""highway"": 57.79005223954897, ""city"": 23.44211627387879, ""residential"": 23.85538584416325}",37,3,0.772333451823993,0.7645930813919204,3.4857466747767942,2,['Basic'],"[""R266"", ""R251"", ""R356""]",0.3366395564787755,883
Mugisha Emmanuel,driverdf015104@example.com,DL00884,126,19535.33,0.8541060480078998,0.8521527729501408,2.7134435274069935,0.7652939887510064,"{""highway"": 67.35262877221649, ""city"": 33.90835955517492, ""residential"": 22.74059178650995}",25,19,0.7977621807112772,0.9680522468401077,4.0951933439281865,5,"['Basic', 'Advanced']","[""R138"", ""R286"", ""R219""]",0.18292350941350405,884
Ndagijimana Eric,drivercc1f6468@example.com,DL00885,160,46692.20,0.9690711946271524,0.871294995823802,16.18750291085695,0.8865383937102984,"{""highway"": 68.70986470258313, ""city"": 31.44709396892081, ""residential"": 16.763011311094232}",12,21,0.6929290048569613,0.8788220464772301,4.311456903441137,4,"['Basic', 'Advanced']","[""R065"", ""R302"", ""R006""]",0.378933425424949,885
Niyonsaba Claude,driveraca34ebc@example.com,DL00886,196,33768.90,0.7925232301997711,0.8181033125329661,7.589567837176296,0.738694890699073,"{""highway"": 59.400226199236656, ""city"": 26.546288205051624, ""residential"": 16.32294111144147}",37,15,0.7095439286314376,0.9679719908348885,3.9601024558823705,3,['Basic'],"[""R172"", ""R331"", ""R143""]",0.42280173205953886,886
Iyamuremye Claude,driver5b629662@example.com,DL00887,200,18660.37,0.9857614286467025,0.7015482162018848,8.532544566468406,0.854079131038794,"{""highway"": 69.4490968991158, ""city"": 28.390525354601014, ""residential"": 22.675632258502063}",33,39,0.9980513576273237,0.9099169917707277,4.436818239480824,5,"['Basic', 'Advanced']","[""R210"", ""R068"", ""R305""]",0.38731057473116126,887
Uwase Jean,drivera4647744@example.com,DL00888,183,44457.15,0.6644341737572237,0.9335244111488508,9.831004117654828,0.9468630888539985,"{""highway"": 63.702442889689195, ""city"": 25.994344522224125, ""residential"": 15.158571777100862}",11,33,0.7525165006917074,0.9518943317726127,4.330713738350573,3,['Basic'],"[""R417"", ""R069"", ""R418""]",0.4091632905372705,888
Niyonsaba Emmanuel,driver1147b1d1@example.com,DL00889,99,39233.50,0.6394987593319587,0.7044745114262215,19.242703094244394,0.9806777376304487,"{""highway"": 72.61769810831669, ""city"": 32.96112818536025, ""residential"": 16.586346468112676}",4,19,0.6580732046029374,0.8180766146290814,4.546976553906366,2,['Basic'],"[""R295"", ""R055"", ""R221""]",0.22639147244042596,889
Ndagijimana Emmanuel,driver5e13eebc@example.com,DL00890,89,7351.68,0.8681479693492937,0.9379915522614326,19.39271358064529,0.7323659218522001,"{""highway"": 70.42199255138355, ""city"": 29.985592159690853, ""residential"": 16.949231804540823}",5,35,0.7242075218465468,0.7107073424475946,3.4924050042901316,5,['Basic'],"[""R021"", ""R044"", ""R043""]",0.4381218410637998,890
Mugisha Eric,driverc2f1038f@example.com,DL00891,169,44805.11,0.5262706650782479,0.7255447852406494,16.897644989914667,0.8040566644744764,"{""highway"": 65.3235180086709, ""city"": 29.858671628949963, ""residential"": 16.99727663910626}",14,30,0.8740966142745528,0.9173991159024875,4.343136951287267,4,"['Basic', 'Advanced']","[""R262"", ""R255"", ""R240""]",0.21566918108790478,891
Mukamana Odette,driver3107f5cc@example.com,DL00892,25,4122.27,0.6682667511622495,0.9043003111991591,14.725002784871913,0.7242034382171841,"{""highway"": 55.33903438312086, ""city"": 31.08279010082559, ""residential"": 21.29528595208386}",23,34,0.8833331279756089,0.9782462364360325,3.201711015474209,5,"['Basic', 'Advanced']","[""R457"", ""R170"", ""R234""]",0.17478993835210713,892
Kamanzi Emmanuel,driver0471c603@example.com,DL00893,146,28503.94,0.836383863888631,0.9469387453607083,11.890807089397338,0.844499537033634,"{""highway"": 60.90761471061517, ""city"": 28.77189336623917, ""residential"": 19.78762267482048}",8,36,0.6025582875111339,0.8701162097010134,3.9902278241440956,1,"['Basic', 'Advanced']","[""R052"", ""R224"", ""R209""]",0.13154993075014876,893
Mukamana Jacqueline,driver7a632070@example.com,DL00894,181,28416.29,0.7189529688326364,0.959626840710379,11.875059814234492,0.8600201962494968,"{""highway"": 60.081048524965965, ""city"": 27.046414582888143, ""residential"": 17.305718686150826}",0,34,0.7039994733628511,0.9385112014010376,3.567499316548469,5,['Basic'],"[""R005"", ""R479"", ""R073""]",0.2473189343615875,894
Umuhoza Emmanuel,driver07cc03ca@example.com,DL00895,61,15824.04,0.95516030649643,0.9130039504413789,17.035267898831545,0.9400122975036692,"{""highway"": 66.07274765317584, ""city"": 31.316404276909694, ""residential"": 24.554997776010772}",50,25,0.83041661104571,0.8602235477777875,4.05935708648972,2,"['Basic', 'Advanced']","[""R084"", ""R440"", ""R246""]",0.4391093150125954,895
Umuhoza Jean,driverdc72ef83@example.com,DL00896,81,8481.18,0.658138356510066,0.7157946853375592,7.053180566437359,0.8176285010189291,"{""highway"": 55.39007606640434, ""city"": 26.36584355078628, ""residential"": 15.06868673161793}",34,10,0.7265146887326167,0.8603825417455497,4.93557398849232,3,"['Basic', 'Advanced']","[""R014"", ""R213"", ""R324""]",0.43860506939283217,896
Munyaneza Emmanuel,driver256e359e@example.com,DL00897,122,24227.14,0.6954695206136983,0.7010899330483151,7.2285802451893755,0.7936246913784545,"{""highway"": 57.29396614758037, ""city"": 28.462548809903808, ""residential"": 17.782858149712578}",41,7,0.7547308648703269,0.931143062027401,3.602746020158414,5,"['Basic', 'Advanced']","[""R361"", ""R448"", ""R018""]",0.10387353971806089,897
Mugisha Odette,driver658b17e4@example.com,DL00898,121,23331.52,0.5957804744704458,0.7138330561460102,2.5639207415905276,0.9818702009029563,"{""highway"": 66.57017749697631, ""city"": 27.92173768445571, ""residential"": 24.69450282489517}",27,30,0.9100820369751376,0.7569327847124978,4.3444373724629255,5,['Basic'],"[""R276"", ""R180"", ""R054""]",0.378527941961453,898
Ndagijimana Jacqueline,drivera67bd088@example.com,DL00899,39,23224.90,0.908103964365834,0.7959150625966674,0.6101401703821918,0.941260159983043,"{""highway"": 55.40380822687418, ""city"": 30.128452665342238, ""residential"": 23.241381928579344}",26,31,0.7511362428691566,0.7208403778088597,3.5084904158418206,5,"['Basic', 'Advanced']","[""R456"", ""R237"", ""R489""]",0.38162136074453923,899
Ndagijimana Jacqueline,driver1a29158f@example.com,DL00900,71,1259.14,0.9395638283702028,0.7152195713476821,18.061311732213618,0.7756217086116931,"{""highway"": 64.11328473675476, ""city"": 32.85984597897288, ""residential"": 15.521271096694683}",4,31,0.6508608580282264,0.884393316464088,4.053636946579774,4,['Basic'],"[""R142"", ""R177"", ""R161""]",0.4643463105336134,900
Niyonsaba Anitha,driver88eca4b3@example.com,DL00901,82,47384.01,0.7952117546685594,0.9492687829469624,19.3673343328673,0.7395287254054379,"{""highway"": 68.38886971791567, ""city"": 23.48259592317897, ""residential"": 19.462542274045028}",41,2,0.7711640807650668,0.8346362560352222,4.549028656940917,1,"['Basic', 'Advanced']","[""R382"", ""R421"", ""R296""]",0.2580792506161488,901
Umuhoza John,driverfd157119@example.com,DL00902,68,35231.77,0.8729415883065863,0.7799494920564162,9.139775303805711,0.8223637018243284,"{""highway"": 73.0900402523331, ""city"": 31.053453916088394, ""residential"": 24.576205652623404}",49,1,0.7145925816323028,0.987922138106665,4.765548694381355,5,['Basic'],"[""R082"", ""R149"", ""R029""]",0.34100515941831355,902
Rwigema Odette,driver44377c39@example.com,DL00903,78,40777.90,0.8174280723423601,0.978831545101938,15.044342103499178,0.7616220487277953,"{""highway"": 61.56942942385861, ""city"": 21.577673761745068, ""residential"": 17.6664237837054}",43,14,0.8545168548248808,0.8735855002282006,4.016287974814846,3,['Basic'],"[""R120"", ""R009"", ""R325""]",0.346953512952234,903
Umuhoza Jean,driverca0da7b5@example.com,DL00904,194,27475.72,0.5227292390693309,0.8909096296501813,9.719046092749736,0.8828781984852061,"{""highway"": 66.09491761078264, ""city"": 34.34233815934124, ""residential"": 24.782335837826526}",41,36,0.6023798280470363,0.7408676772676508,4.322595715031728,2,['Basic'],"[""R173"", ""R415"", ""R353""]",0.45138889041244556,904
Kamanzi Odette,driver26b736f5@example.com,DL00905,108,26571.05,0.8372726245611862,0.7753273469095,16.686997493274028,0.7445618693781622,"{""highway"": 71.20559438549698, ""city"": 29.138939828635003, ""residential"": 19.02655248238132}",12,3,0.7429364013654988,0.7925137243429078,4.848664139806349,4,"['Basic', 'Advanced']","[""R054"", ""R083"", ""R410""]",0.12959392160336433,905
Munyaneza Alice,driver3f6cdf4c@example.com,DL00906,80,23648.08,0.5551398442332852,0.916958062149662,7.139668878108197,0.9361027910135999,"{""highway"": 58.656650829422354, ""city"": 32.36375575552039, ""residential"": 16.955660001699112}",20,8,0.719126613513812,0.9619408077142729,3.8092279008787084,5,['Basic'],"[""R077"", ""R194"", ""R373""]",0.11322209893077839,906
