name,email,license_number,total_trips,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id
Habimana Esperance,habimana.esperance207@yahoo.com,DL01076,142,12589.28,0.7397675729541173,0.9999978755326189,6.765041934509363,0.7538947525568067,"{""highway"": 54.35227368096431, ""city"": 19.67460656725781, ""residential"": 47.30255958018745}",26,38,0.7345683868255162,0.8647693270940289,4.456746125369285,4,"[""Basic"", ""Advanced""]","[""R178"", ""R415"", ""R339""]",0.23852197015277246,1076
Ntawukulilyayo Jacqueline,ntawukulilyayo.jacqueline609@gmail.com,DL01077,38,4956.19,0.5329121106276526,0.9164114108581722,10.701402934007652,0.7854252472612491,"{""highway"": 52.72342143912791, ""city"": 18.900600853688662, ""residential"": 33.39693196274105}",18,30,0.9358970547005746,0.9885858115463497,3.933077776471378,5,"[""Basic"", ""Advanced""]","[""R135"", ""R340"", ""R406""]",0.49206474293166624,1077
Munyaneza Thierry,munyaneza.thierry897@irembo.rw,DL01078,175,7696.22,0.613838415874278,0.863984589314454,6.800645505246606,0.8715777753301073,"{""highway"": 59.33144857854488, ""city"": 21.222235269103017, ""residential"": 45.73084918822179}",5,10,0.8774180723168155,0.7157157717925265,3.4353067032316797,3,"[""Basic""]","[""R267"", ""R233"", ""R346""]",0.29112201172526,1078
Munyemana Pierre,munyemana.pierre296@outlook.com,DL01079,58,36099.48,0.5795822354048041,0.7852138565679493,8.116370890288124,0.9927494018901118,"{""highway"": 54.156687874179404, ""city"": 27.504805564583663, ""residential"": 40.98719469054927}",37,40,0.6412468533645651,0.8741143917160077,4.055432948691372,2,"[""Basic"", ""Hazardous Materials""]","[""R472"", ""R215"", ""R315""]",0.44117208636524086,1079
Bizimana Alphonse,bizimana.alphonse194@gov.rw,DL01080,97,36751.77,0.6649790804124909,0.7252437765694889,10.276629337234366,0.7750015948646908,"{""highway"": 57.3463306095654, ""city"": 21.705462868286933, ""residential"": 37.04601619101709}",37,21,0.8844513112504903,0.8598003932396513,4.089732892201141,3,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R143"", ""R371"", ""R403""]",0.14218675563524488,1080
Rwigema Jean,rwigema.jean536@outlook.com,DL01081,68,15082.90,0.8527157377121682,0.7587793250345356,14.28330950820574,0.7883059401762599,"{""highway"": 62.61580681960787, ""city"": 23.721365831612857, ""residential"": 43.318493908079}",35,27,0.8280234569999526,0.7889959476404027,4.254035465105391,3,"[""Basic"", ""Advanced""]","[""R456"", ""R066"", ""R213""]",0.4293973218915671,1081
Nzeyimana Immaculee,nzeyimana.immaculee697@yahoo.com,DL01082,101,9701.62,0.6505546265936988,0.9243092574414242,9.474304282409362,0.9306580639519746,"{""highway"": 61.76628198939012, ""city"": 19.503784235099342, ""residential"": 46.325954850240066}",40,1,0.7527412203417831,0.8345384705058683,3.6583102537763463,4,"[""Basic"", ""Hazardous Materials""]","[""R123"", ""R343"", ""R157""]",0.1316276709934905,1082
Habimana Aimable,habimana.aimable92@gmail.com,DL01083,106,29964.60,0.5622372173348384,0.8201825185123816,7.230960405777569,0.8220347980397417,"{""highway"": 57.39180746580383, ""city"": 20.201644212731544, ""residential"": 37.44864850681909}",44,4,0.7392935306682392,0.8559429678223479,4.703058377279968,2,"[""Basic"", ""Advanced""]","[""R153"", ""R452"", ""R005""]",0.3365996309499249,1083
Uwimana Ignace,uwimana.ignace798@outlook.com,DL01084,135,42489.74,0.9446025365380184,0.7469810458158925,2.1104574587930456,0.9047203191177846,"{""highway"": 53.13053627805973, ""city"": 29.846653677486074, ""residential"": 40.44761666514136}",29,13,0.8663600105123188,0.7650863139397167,4.351280634116504,3,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R156"", ""R239"", ""R142""]",0.3578326594237238,1084
Iyamuremye Emmanuel,iyamuremye.emmanuel280@irembo.rw,DL01085,48,35112.30,0.8428997710238588,0.9243335084315003,5.04506652850063,0.9065393060736254,"{""highway"": 69.51192937173298, ""city"": 24.60118750287904, ""residential"": 41.92191962706636}",49,3,0.6738724636737413,0.8737603449514648,4.760251725695382,2,"[""Basic""]","[""R289"", ""R083"", ""R069""]",0.37233248835676147,1085
Murenzi Thierry,murenzi.thierry31@gmail.com,DL01086,47,11671.48,0.9223646257540361,0.9756384833374593,0.8093889773819375,0.942393409029982,"{""highway"": 65.57835179776554, ""city"": 22.99402753462938, ""residential"": 45.63342536793944}",19,17,0.8893916930620276,0.7389192763119012,3.501319149313826,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R156"", ""R352"", ""R160""]",0.1816092386516327,1086
Nsengimana Celestin,nsengimana.celestin148@yahoo.com,DL01087,169,38215.57,0.7948075361109816,0.9539406075801186,6.223291189418301,0.868333468962631,"{""highway"": 59.71761413706453, ""city"": 19.217624550331966, ""residential"": 33.4852645298265}",19,11,0.7593203965491967,0.9609014541820822,3.0453339339280405,1,"[""Basic"", ""Advanced""]","[""R267"", ""R311"", ""R093""]",0.4499095133776446,1087
Munyemana Beatrice,munyemana.beatrice521@outlook.com,DL01088,114,40889.62,0.5501547120230366,0.8633772589573637,11.434871944530043,0.8824337108653599,"{""highway"": 68.83649971785152, ""city"": 23.566918166010403, ""residential"": 40.669662365086516}",35,1,0.7422458682328048,0.7611825477969716,3.2167803713579044,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R082"", ""R188"", ""R294""]",0.15113286213048518,1088
Nshimiyimana Esperance,nshimiyimana.esperance300@gov.rw,DL01089,166,31887.26,0.7585423028660003,0.7117395565529444,5.244298438037039,0.996342729128533,"{""highway"": 61.75063593119568, ""city"": 21.95509931623259, ""residential"": 34.18603337484289}",6,10,0.7659307251648952,0.7119335041288603,3.2664662843693826,4,"[""Basic"", ""Advanced""]","[""R337"", ""R307"", ""R309""]",0.10508368978707577,1089
Mukashema Olivier,mukashema.olivier993@irembo.rw,DL01090,111,4670.60,0.8357976966584922,0.7085856934292541,13.291198069898893,0.9514991238609878,"{""highway"": 56.30086555043264, ""city"": 27.308964154572763, ""residential"": 44.655499844457715}",18,4,0.6630280556384998,0.8061470516050475,3.6770604985052184,5,"[""Basic""]","[""R062"", ""R053"", ""R313""]",0.30378554827536064,1090
Nsengimana Alphonse,nsengimana.alphonse443@gov.rw,DL01091,68,8504.10,0.7610219863483358,0.9209852313777482,10.051875509636805,0.9327824215362258,"{""highway"": 58.068839312818085, ""city"": 29.47428520584745, ""residential"": 41.051082691468174}",14,0,0.8313066374095459,0.8732248017841366,3.078496204789343,5,"[""Basic""]","[""R076"", ""R170"", ""R135""]",0.4429185111650795,1091
Iyamuremye Emmanuel,iyamuremye.emmanuel904@gmail.com,DL01092,31,31684.40,0.7149172635611827,0.8194516997968514,5.768884715933425,0.759804870703096,"{""highway"": 51.1980352198764, ""city"": 26.01426200547764, ""residential"": 44.91322653423258}",2,39,0.6046932108539479,0.7759446596503186,3.0262278680829637,4,"[""Basic"", ""Advanced""]","[""R163"", ""R480"", ""R099""]",0.26498629234045656,1092
Uwineza Eric,uwineza.eric135@irembo.rw,DL01093,162,30249.57,0.6734757774762798,0.7642983079912249,0.6689439906082806,0.9395067702678398,"{""highway"": 54.18820075863218, ""city"": 17.4755020438173, ""residential"": 44.57562385947634}",15,30,0.8919790621432289,0.8807999284966225,3.1898208837762834,2,"[""Basic"", ""Hazardous Materials""]","[""R426"", ""R277"", ""R262""]",0.2719298100317781,1093
Habimana Josephine,habimana.josephine340@gmail.com,DL01094,154,38242.34,0.6518285370583715,0.7847031269752323,4.08736198871449,0.9908600091196861,"{""highway"": 61.94810267145536, ""city"": 21.880041125242855, ""residential"": 30.888743477881068}",43,30,0.6837423761137437,0.7578179356111789,4.937570771664435,4,"[""Basic""]","[""R067"", ""R392"", ""R490""]",0.35271753493908,1094
Rwigema Immaculee,rwigema.immaculee205@gov.rw,DL01095,51,40641.27,0.659761543758375,0.7795409898999309,2.3149526052196254,0.7498415132249356,"{""highway"": 53.29282837944489, ""city"": 21.486191449173685, ""residential"": 41.04832616040636}",1,34,0.9905771629306486,0.990280565903809,3.741495290479456,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R447"", ""R387"", ""R316""]",0.3640427473537121,1095
Ntawukulilyayo Theoneste,ntawukulilyayo.theoneste277@irembo.rw,DL01096,55,29667.53,0.9239470917954504,0.9403555978927352,11.10923729913425,0.7582558898749766,"{""highway"": 61.780574582703, ""city"": 19.725360964409422, ""residential"": 47.083039334174416}",30,11,0.7522859006720104,0.9419326262394745,3.1439404964188906,4,"[""Basic"", ""Advanced""]","[""R334"", ""R274"", ""R363""]",0.46490830783007864,1096
Ntawukulilyayo Francoise,ntawukulilyayo.francoise460@irembo.rw,DL01097,80,18621.18,0.5822784694644378,0.8340853043816336,14.131880806224107,0.7361367407349383,"{""highway"": 57.5012319437289, ""city"": 24.010394136086916, ""residential"": 44.98446729703898}",41,37,0.8686711644878153,0.7794121180065292,3.620069670580618,3,"[""Basic"", ""Advanced""]","[""R005"", ""R217"", ""R028""]",0.2843884669368547,1097
Nshimiyimana Thierry,nshimiyimana.thierry564@yahoo.com,DL01098,152,34305.10,0.807562535192441,0.7126698240207262,11.886859590247049,0.905177350761819,"{""highway"": 54.62812716650699, ""city"": 18.215584379661674, ""residential"": 49.6752646148777}",42,32,0.7511124376300381,0.970700969578005,4.448259828561433,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R154"", ""R419"", ""R107""]",0.2024095189882471,1098
Nzeyimana Claudine,nzeyimana.claudine192@irembo.rw,DL01099,129,49027.29,0.7893290291268062,0.7930421606318591,6.6662235759357324,0.9898298914939176,"{""highway"": 57.8460791802772, ""city"": 22.92748558198849, ""residential"": 43.78913878204416}",0,18,0.8897492552448687,0.733536365869347,3.7635902847211256,4,"[""Basic""]","[""R050"", ""R355"", ""R008""]",0.2794314401181327,1099
Umuhoza Alphonse,umuhoza.alphonse517@outlook.com,DL01100,141,18884.43,0.5104029014052907,0.9174473149542713,13.063343910210934,0.8626807748522007,"{""highway"": 61.01106694737804, ""city"": 26.30272791225259, ""residential"": 34.18235157251449}",48,29,0.6506676550556972,0.9546573086626012,4.7510261328827825,4,"[""Basic"", ""Hazardous Materials""]","[""R232"", ""R233"", ""R144""]",0.44553426237174965,1100
Nyiraneza Marie,nyiraneza.marie89@gmail.com,DL01101,108,17477.02,0.844202898776315,0.7582244539173993,2.9037796189276572,0.714754464004365,"{""highway"": 66.58372208953816, ""city"": 20.75637583920362, ""residential"": 39.6161916949847}",25,37,0.9104891175063747,0.8351902385709129,3.1095596454386074,2,"[""Basic""]","[""R334"", ""R481"", ""R110""]",0.2667192975980174,1101
Mukashema Claudine,mukashema.claudine849@outlook.com,DL01102,157,39731.57,0.9834306358238856,0.7712718193468135,12.995170497563956,0.8917035445477778,"{""highway"": 50.26227937002788, ""city"": 25.258184810340694, ""residential"": 38.54172634307467}",1,15,0.6853831472718233,0.7614335003242574,4.322312764318065,5,"[""Basic""]","[""R213"", ""R185"", ""R107""]",0.2100461941621788,1102
Habimana Alphonse,habimana.alphonse946@yahoo.com,DL01103,88,43746.40,0.8309037162976329,0.7452492895272137,2.7828697132705886,0.9605791778356272,"{""highway"": 54.09295495086546, ""city"": 29.07184349342727, ""residential"": 41.34037295144503}",4,33,0.6754416718238058,0.8483328327432462,4.931653795296122,1,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R453"", ""R053"", ""R064""]",0.26742889024493555,1103
Niyonzima Esperance,niyonzima.esperance879@gmail.com,DL01104,159,46598.75,0.5520130692112484,0.7146902576860747,13.441779078648134,0.9213555419744202,"{""highway"": 52.6478943666445, ""city"": 25.483133620430962, ""residential"": 41.89555083709759}",21,38,0.7705357879163168,0.7369400267541361,4.659537256645812,1,"[""Basic"", ""Advanced""]","[""R093"", ""R461"", ""R146""]",0.46125015716519957,1104
Rwigema Patrick,rwigema.patrick83@gov.rw,DL01105,195,45776.11,0.8753401189959873,0.8794375392285595,13.183905771943635,0.8593476787759551,"{""highway"": 55.056809081156324, ""city"": 17.53597151571335, ""residential"": 37.274738184781526}",29,5,0.7960408504255543,0.911712262481007,3.4632942882966615,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R323"", ""R071"", ""R375""]",0.11518621819269184,1105
Nzeyimana Olivier,nzeyimana.olivier708@yahoo.com,DL01106,152,49297.34,0.7535769100068903,0.8860104898815561,4.12045916252816,0.9365094697080989,"{""highway"": 62.21879830252386, ""city"": 24.86204263154528, ""residential"": 35.020078756801595}",26,26,0.9866899640441102,0.9970484673131728,4.602616633968125,5,"[""Basic"", ""Hazardous Materials""]","[""R387"", ""R384"", ""R269""]",0.15094445621240862,1106
Hakizimana Pierre,hakizimana.pierre693@outlook.com,DL01107,149,46610.40,0.9881922459889345,0.9192770885489423,14.712100718531381,0.7695579350808338,"{""highway"": 52.00157137026154, ""city"": 15.00968590704057, ""residential"": 39.79704900730524}",37,16,0.8488543594063586,0.7395291297988312,4.274426935057966,3,"[""Basic""]","[""R344"", ""R471"", ""R492""]",0.1389573686410216,1107
Niyitegeka Odette,niyitegeka.odette845@yahoo.com,DL01108,114,49800.10,0.9309044109481288,0.9227508179839885,3.9192594965570704,0.7128613689214203,"{""highway"": 53.17676299602186, ""city"": 24.154311677882816, ""residential"": 47.13006055326201}",17,4,0.9318679247779942,0.8767252337205585,3.6245778495013665,5,"[""Basic"", ""Hazardous Materials""]","[""R199"", ""R413"", ""R142""]",0.36510490660157646,1108
Umuhoza Innocent,umuhoza.innocent562@outlook.com,DL01109,15,29733.94,0.5449098116871802,0.9517361960678367,5.491779381101462,0.8759610819674394,"{""highway"": 52.18860075320474, ""city"": 29.33168597428972, ""residential"": 46.57719083557353}",37,37,0.7216995902096262,0.743115452225281,3.5025971056995395,2,"[""Basic"", ""Advanced""]","[""R152"", ""R391"", ""R378""]",0.3693514975820029,1109
Bizimana Odette,bizimana.odette614@gmail.com,DL01110,110,6079.84,0.9310243734156136,0.7388363028584555,8.634564791560278,0.8741745171513314,"{""highway"": 57.21541038942225, ""city"": 20.8533410780405, ""residential"": 37.85714457044328}",25,36,0.683776933301143,0.9127190915974422,4.920830504829668,1,"[""Basic"", ""Hazardous Materials""]","[""R041"", ""R322"", ""R483""]",0.4172517248507994,1110
Bizimana Esperance,bizimana.esperance807@irembo.rw,DL01111,25,17566.33,0.7776397541965472,0.9140980651278043,10.7429215655176,0.884376822643873,"{""highway"": 54.99790007798076, ""city"": 21.500289413946227, ""residential"": 35.45132607771794}",12,1,0.7212744100148307,0.7249226839940134,4.8882537079693,4,"[""Basic"", ""Advanced""]","[""R394"", ""R319"", ""R414""]",0.29370889302892156,1111
Uwase Emmanuel,uwase.emmanuel149@gov.rw,DL01112,187,41194.24,0.9132591390470655,0.8999415043153045,14.143033517313492,0.7730388388574232,"{""highway"": 68.52680271966028, ""city"": 15.317605522080038, ""residential"": 32.42651574206972}",17,24,0.9565700509875666,0.7980528243947699,4.703545770480083,5,"[""Basic""]","[""R244"", ""R236"", ""R051""]",0.29766333814329327,1112
Munyemana Olivier,munyemana.olivier925@outlook.com,DL01113,121,11954.33,0.7984867557476885,0.719645751184399,3.90981766154008,0.8751187706108488,"{""highway"": 63.53586510623511, ""city"": 17.470617605597795, ""residential"": 41.2038372492623}",26,1,0.8640110399730626,0.9969108171577237,3.5188495693208557,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R403"", ""R331"", ""R037""]",0.12453394033419252,1113
Mukamana Josephine,mukamana.josephine943@outlook.com,DL01114,77,9330.76,0.7227621682127685,0.8010900275277557,13.013064877445151,0.7520066392827199,"{""highway"": 60.2733214201292, ""city"": 28.934280223799085, ""residential"": 34.1698647504918}",37,26,0.8770830143622552,0.7866158666581226,3.044710311304467,5,"[""Basic"", ""Advanced""]","[""R395"", ""R153"", ""R297""]",0.21990680841302593,1114
Mukashema Theophile,mukashema.theophile359@gov.rw,DL01115,135,17983.17,0.7238462985819871,0.9219535930703708,7.44451366369136,0.847594779806246,"{""highway"": 50.89482760719268, ""city"": 21.870655372263123, ""residential"": 45.05158301632724}",9,13,0.6300875204397136,0.8515126523240562,4.0019284980954115,2,"[""Basic"", ""Hazardous Materials""]","[""R126"", ""R312"", ""R470""]",0.3893614804003983,1115
Habyarimana Francois,habyarimana.francois311@yahoo.com,DL01116,84,3724.81,0.8744262219251118,0.9832882043730378,1.8691201889464995,0.7828777213347015,"{""highway"": 59.90951808137811, ""city"": 16.464716970120236, ""residential"": 37.98084701029924}",10,4,0.8727325160164578,0.8169603351571304,3.7296823256846583,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R073"", ""R142"", ""R204""]",0.47146846912335094,1116
Uwimana Jeanne,uwimana.jeanne655@gov.rw,DL01117,190,19091.53,0.9366876785330884,0.9594502181501363,7.6352086042964595,0.7150365109999954,"{""highway"": 60.80714262540561, ""city"": 21.363645816735087, ""residential"": 33.20360029132532}",37,34,0.9351586385554009,0.9380597571931621,4.612744777300318,2,"[""Basic""]","[""R401"", ""R006"", ""R064""]",0.284355577904422,1117
Niyonsaba Diane,niyonsaba.diane880@outlook.com,DL01118,26,20997.35,0.5854168389716184,0.8594402890087149,13.222752579539055,0.758787268477051,"{""highway"": 62.974475282356046, ""city"": 23.67262247456535, ""residential"": 32.02861841622112}",41,1,0.8437175984792271,0.8961902983861318,4.1317109726768475,3,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R281"", ""R331"", ""R248""]",0.29344993342852654,1118
Bizimana Theophile,bizimana.theophile464@yahoo.com,DL01119,124,15649.73,0.8867299402138609,0.8043922804187009,12.530144833784286,0.7291153983636693,"{""highway"": 57.22145608492371, ""city"": 24.44043473027606, ""residential"": 42.61033113496405}",40,16,0.8598116796077696,0.997250362133637,4.232947343604549,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R363"", ""R436"", ""R090""]",0.38611559544489205,1119
Uwase Jeanne,uwase.jeanne899@outlook.com,DL01120,196,20758.23,0.6406641285832957,0.8002792007466824,10.552454844812322,0.7295605192653698,"{""highway"": 57.96748216098623, ""city"": 20.09938875055763, ""residential"": 32.414745383217145}",23,18,0.6026784017571001,0.9033232991716749,3.535956863637826,1,"[""Basic""]","[""R036"", ""R083"", ""R212""]",0.2653262397921866,1120
Uwase Claude,uwase.claude790@outlook.com,DL01121,152,4873.42,0.8157327727915956,0.9223650250539599,12.719809692746217,0.8865511809005792,"{""highway"": 53.105971382837076, ""city"": 29.17815195127712, ""residential"": 49.40687279235907}",29,37,0.9247719994509978,0.844098414534376,3.578853247242785,5,"[""Basic""]","[""R111"", ""R227"", ""R206""]",0.39321003856765346,1121
Nshimiyimana Theogene,nshimiyimana.theogene819@irembo.rw,DL01122,65,36914.80,0.5975265097112976,0.9670135551488279,13.070121987552847,0.9052305756462905,"{""highway"": 58.64002712958457, ""city"": 23.145859891656894, ""residential"": 36.69612373429972}",32,33,0.7719902728748019,0.9406045211748866,4.537783844274874,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R096"", ""R101"", ""R071""]",0.4216515815616001,1122
Nyiraneza Pierre,nyiraneza.pierre799@irembo.rw,DL01123,159,26734.57,0.7101381363074731,0.913220618624946,7.836879606127352,0.8390487459951532,"{""highway"": 67.66803170533885, ""city"": 21.463226349294498, ""residential"": 30.544197764728352}",14,5,0.8967972647692382,0.9448796179008949,4.083128261499845,3,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R030"", ""R015"", ""R286""]",0.4011994757196581,1123
Rwigema Thierry,rwigema.thierry222@gov.rw,DL01124,115,7588.38,0.9494761768946315,0.889306674509398,12.772874492012821,0.8826555781777109,"{""highway"": 63.860053588126206, ""city"": 26.928510300751135, ""residential"": 46.1701807418635}",27,32,0.9400658387833905,0.7314444736703888,3.432760671352283,5,"[""Basic""]","[""R395"", ""R096"", ""R065""]",0.37772079590292107,1124
Niyonzima Thierry,niyonzima.thierry228@irembo.rw,DL01125,127,32711.73,0.9626514414399581,0.7734396505340047,5.567666512546563,0.8707466907961442,"{""highway"": 66.62138673606518, ""city"": 29.973920475937483, ""residential"": 45.34413746907899}",8,31,0.9474265380113939,0.7417983163592418,3.392940767306766,5,"[""Basic""]","[""R404"", ""R118"", ""R340""]",0.47018330195290525,1125
Uwimana Theoneste,uwimana.theoneste395@gmail.com,DL01126,81,30063.26,0.8617104345732545,0.9404058116892566,8.813709586732205,0.8455809527700116,"{""highway"": 66.86409681742512, ""city"": 27.46256017415614, ""residential"": 32.597833647088905}",29,8,0.7839038924583127,0.7022372646926951,4.7990801582351965,1,"[""Basic"", ""Hazardous Materials""]","[""R067"", ""R499"", ""R348""]",0.4270758201025928,1126
Uwineza Diane,uwineza.diane889@gmail.com,DL01127,76,40825.81,0.6470312115796988,0.727714585136141,0.6500021023025218,0.9669608236190107,"{""highway"": 66.65862378786022, ""city"": 15.515368855930062, ""residential"": 35.035138966125075}",7,1,0.8110800873638195,0.9003638764319669,3.4475627933397437,2,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R241"", ""R255"", ""R054""]",0.2447627800060872,1127
Uwase Beatrice,uwase.beatrice926@yahoo.com,DL01128,150,2468.77,0.533560707234545,0.844534513747127,10.430505158121433,0.7274147295769754,"{""highway"": 61.95858441869833, ""city"": 24.909433095252716, ""residential"": 40.3195230808854}",4,35,0.7984642906076427,0.7980587444529933,3.501642269446312,1,"[""Basic"", ""Advanced""]","[""R168"", ""R418"", ""R251""]",0.14716812884690597,1128
Munyemana Eric,munyemana.eric19@gmail.com,DL01129,172,46669.39,0.5686782063541654,0.8249423096416185,8.685691675319212,0.9952371255319962,"{""highway"": 60.61288465809019, ""city"": 23.576922107674015, ""residential"": 31.692374472756125}",43,20,0.94662315321672,0.9869444205980971,3.9020495368106847,3,"[""Basic""]","[""R282"", ""R112"", ""R021""]",0.311710594191393,1129
Habimana Marie,habimana.marie675@yahoo.com,DL01130,140,21649.75,0.9563272499311495,0.7692573681295527,3.04827861036633,0.7785253333173193,"{""highway"": 66.71372633221071, ""city"": 21.33032647815597, ""residential"": 42.92513430588634}",13,32,0.7255856800999294,0.9656738118236616,3.341941642911288,1,"[""Basic"", ""Hazardous Materials""]","[""R198"", ""R275"", ""R465""]",0.37586237417046575,1130
Niyitegeka Francois,niyitegeka.francois806@irembo.rw,DL01131,25,35330.95,0.6736340659686375,0.8452966572958952,8.686093615255745,0.8871654406252499,"{""highway"": 68.19619799715412, ""city"": 27.704398306962094, ""residential"": 45.97006739417128}",15,30,0.9555754489505071,0.7656685172766635,3.185624499402943,3,"[""Basic"", ""Advanced""]","[""R484"", ""R463"", ""R404""]",0.23699999553857298,1131
Nkurunziza Josephine,nkurunziza.josephine849@outlook.com,DL01132,92,45296.03,0.6434622622775431,0.9346908649984869,8.807159731967257,0.8221652808622564,"{""highway"": 58.305332348296375, ""city"": 26.287695116212884, ""residential"": 39.869658466436306}",1,35,0.6160608221504029,0.8983997141157815,4.012383966442664,2,"[""Basic""]","[""R400"", ""R445"", ""R046""]",0.2463772463206146,1132
Mugisha Jeanne,mugisha.jeanne397@irembo.rw,DL01133,190,19723.30,0.5864251395484548,0.7532136564035451,7.02304551935193,0.7300177744296853,"{""highway"": 58.513648971848525, ""city"": 21.418761946328477, ""residential"": 41.3764386340185}",33,34,0.8925180569509334,0.9124977286512345,4.485233476726131,2,"[""Basic"", ""Advanced""]","[""R441"", ""R287"", ""R224""]",0.3306443892827011,1133
Munyemana Diane,munyemana.diane989@gmail.com,DL01134,140,36645.09,0.7092335370927204,0.782689404574653,10.264805174159497,0.7730255231861586,"{""highway"": 50.967646872932484, ""city"": 25.113013945048635, ""residential"": 35.41748487499323}",40,30,0.8334650618243558,0.9668605271011346,4.482700739544833,3,"[""Basic"", ""Advanced""]","[""R069"", ""R473"", ""R184""]",0.3576276028786709,1134
Munyaneza Theogene,munyaneza.theogene34@gov.rw,DL01135,79,43317.52,0.8999790348268746,0.9631543627215525,14.162114959534374,0.8838397982601495,"{""highway"": 69.86944737142608, ""city"": 19.0302954585648, ""residential"": 36.56374586665998}",26,35,0.8966782543269691,0.8124697927168274,4.755555904244428,5,"[""Basic"", ""Advanced""]","[""R352"", ""R002"", ""R075""]",0.11130487979024402,1135
Ndagijimana Pierre,ndagijimana.pierre664@gmail.com,DL01136,135,16295.09,0.9520911566693675,0.8569089027736828,1.1064745452208034,0.8873287700824565,"{""highway"": 58.38143845636734, ""city"": 24.243293403072265, ""residential"": 44.78800189806748}",44,10,0.6223668786914409,0.9876579996905068,3.3662697189883044,1,"[""Basic""]","[""R243"", ""R275"", ""R154""]",0.22983714998983387,1136
Mukamana Diane,mukamana.diane962@irembo.rw,DL01137,58,25003.30,0.5066242618038161,0.8043836294324404,2.876144466751082,0.9163309661344947,"{""highway"": 67.39700442563488, ""city"": 18.434735400007686, ""residential"": 36.38641369170219}",3,12,0.6977499128745778,0.7956491004766214,3.2537407564566294,5,"[""Basic""]","[""R247"", ""R454"", ""R054""]",0.3521139463179508,1137
Iyamuremye Emmanuel,iyamuremye.emmanuel255@gmail.com,DL01138,28,8310.86,0.5038437888456513,0.946640374462043,7.410731328854962,0.8711750824483242,"{""highway"": 59.97229280853397, ""city"": 20.3447913039846, ""residential"": 37.94252915126166}",13,18,0.8250969899682983,0.8853944369073091,3.349864686196713,4,"[""Basic"", ""Advanced""]","[""R120"", ""R253"", ""R389""]",0.2849917084717797,1138
Niyibizi Francoise,niyibizi.francoise60@gmail.com,DL01139,148,18201.85,0.8760442351539917,0.7039599962688369,6.60918327401741,0.890290721962035,"{""highway"": 51.14295175284224, ""city"": 20.836020283225693, ""residential"": 47.76042953705949}",48,9,0.875428300954084,0.8443621294910197,4.851194083085308,3,"[""Basic""]","[""R340"", ""R083"", ""R313""]",0.42684644023120777,1139
Niyibizi Aimable,niyibizi.aimable691@outlook.com,DL01140,20,39692.62,0.6882605273633642,0.7329886677374805,0.8380442347417287,0.7293536864658094,"{""highway"": 50.94220024210416, ""city"": 28.40936987677329, ""residential"": 31.056526904446955}",34,16,0.9848217999883286,0.949118162506161,4.255250241567993,3,"[""Basic""]","[""R356"", ""R013"", ""R156""]",0.252011113372856,1140
Mugisha Alphonse,mugisha.alphonse810@gov.rw,DL01141,140,14615.13,0.7716744328458753,0.9947778040126176,8.584390124035643,0.9407442799405124,"{""highway"": 59.44004414133869, ""city"": 23.137665781435352, ""residential"": 49.42674360875658}",7,19,0.6810183341805661,0.8930561431799096,4.3937520425323235,1,"[""Basic"", ""Hazardous Materials""]","[""R405"", ""R190"", ""R019""]",0.4778743086565219,1141
Mukashema Thierry,mukashema.thierry936@irembo.rw,DL01142,181,42275.12,0.5174486910564041,0.7966196402855121,13.910477655197225,0.9428619706290373,"{""highway"": 63.952185129325734, ""city"": 16.921701931003557, ""residential"": 35.14845005681388}",0,6,0.913395186846859,0.8612393622397694,3.319786613920588,1,"[""Basic""]","[""R344"", ""R326"", ""R221""]",0.35881935608277205,1142
Niyomugabo Beatrice,niyomugabo.beatrice873@gmail.com,DL01143,53,39059.48,0.7369089687704562,0.7572301889959795,0.9213372089288856,0.8123675064783517,"{""highway"": 52.49161147563426, ""city"": 25.238151641130646, ""residential"": 49.88477981473628}",15,2,0.9313608379583059,0.7749681553129877,3.845086772801549,2,"[""Basic""]","[""R446"", ""R246"", ""R242""]",0.1695755508688993,1143
