route_code,cost,start_location,end_location,estimated_travel_time,distance,avg_traffic_density,avg_fuel_consumption,historical_delays,weather_risk_factor,time_of_day_efficiency,day_of_week_efficiency,seasonal_factors,complexity_score,historical_incidents,id_x,vehicle_id,driver_id,route_id,start_time,end_time,actual_duration,expected_duration,start_fuel_level,end_fuel_level,fuel_consumed,actual_distance,planned_distance,average_speed,max_speed,idle_time,weather_conditions,traffic_conditions,on_time_status,cargo_weight,cargo_type,maintenance_issues_reported,driver_fatigue_score,id_y,name,email,license_number,total_trips_driver,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id_merged,license_plate,model,capacity,category,status,total_trips_vehicle,total_distance_travelled,manufacture_year,fuel_efficiency,maintenance_score,last_maintenance_date,maintenance_frequency,engine_hours,idle_time_percentage,avg_speed,emissions_data,tire_wear_rate,breakdown_frequency,sensor_data_json,operational_cost_per_mile,driver_id_vehicles,route_id_vehicles,id_vehicles
R065,164.19152406072735,Rwamagana,Karongi,3,139.18506519863473,0.2516100871856117,25.11627712840457,32.80341609185351,0.6855371526533344,"{""0"": 0.9518925931932073, ""1"": 0.8405493352716871, ""2"": 0.7378673784579878, ""3"": 0.8168077876543238, ""4"": 0.8364375679860391, ""5"": 0.8053809243522858, ""6"": 0.7409898182376135, ""7"": 0.7284328208261834, ""8"": 0.7671601270481332, ""9"": 0.8796054487223985, ""10"": 0.9307826289033421, ""11"": 0.7829383271348282, ""12"": 0.9731721972054589, ""13"": 0.8515964085087975, ""14"": 0.7441462128482287, ""15"": 0.9555520931969094, ""16"": 0.704334992841732, ""17"": 0.8225401509169601, ""18"": 0.9573075244773327, ""19"": 0.8023412345012252, ""20"": 0.8703661352450064, ""21"": 0.914137151037582, ""22"": 0.8911807993877625, ""23"": 0.7480170245043188}","{""0"": 0.8379471191856185, ""1"": 0.8329531268487402, ""2"": 0.8767792347630902, ""3"": 0.9643228188114111, ""4"": 0.9827887366842922, ""5"": 0.8904868299509692, ""6"": 0.9810839474442317}","{""winter"": 0.7772686607726199, ""spring"": 0.8839540389408455, ""summer"": 0.910391803735853, ""fall"": 0.9384266380726302}",2.1257111219299487,19,65,385,715,65,2024-05-15 14:36:27.818730,2024-05-15 17:26:58.914362,170.51826053510206,180.0,98.07536884171456,65.60001200006174,32.47535684165281,151.54215613688064,139.18506519863473,53.32290711669026,71.12774879993955,10.891444288487332,Clear,Moderate,True,1976.935745606216,Perishable,,0.205120107510681,27,Kamanzi John,driverbc22a173@example.com,DL00715,98,36275.75,0.9720986986576184,0.930342395799887,12.56352825169506,0.9053509761680676,"{""highway"": 63.24742560230663, ""city"": 30.527639885687137, ""residential"": 16.87492879117943}",31,29,0.6649606791311081,0.9203780926838468,3.286206437144867,4,['Basic'],"[""R296"", ""R026"", ""R130""]",0.2425639550493767,715,VEH0385,Isuzu D-Max,40,Coaster,maintenance,162,81124.71758470776,2012,16.54775983262603,0.951667838428612,2025-03-26,83,14165.86639099304,0.1511492273783756,46.30310378849544,"{""co2"": 194.04356124551657, ""nox"": 22.933152020081927}",0.0037245648932358,0.0135329450720822,"{""engine_temp"": 202.60867809065658, ""oil_pressure"": 37.53516273694604, ""battery"": 12.564248159362577}",0.9722792712196748,715.0,176.0,385
R072,186.38147965966863,Huye,Huye,9,138.98116979841808,0.3852400810292017,22.310596267361586,8.671254970519861,0.2829115118257856,"{""0"": 0.9774111658716793, ""1"": 0.887814299735781, ""2"": 0.7059515274385014, ""3"": 0.8586472869017219, ""4"": 0.837982265979241, ""5"": 0.8698826220766013, ""6"": 0.9100042916870159, ""7"": 0.9519809167287069, ""8"": 0.7254122724152345, ""9"": 0.8206015294340981, ""10"": 0.8066915853040157, ""11"": 0.9747955089586614, ""12"": 0.8556586047585851, ""13"": 0.9183037434502775, ""14"": 0.9195795254948314, ""15"": 0.8056648027915037, ""16"": 0.8072403742136564, ""17"": 0.7698866041160066, ""18"": 0.8609861879194477, ""19"": 0.918978569036013, ""20"": 0.7834718643475159, ""21"": 0.8523077164994272, ""22"": 0.8006540569761443, ""23"": 0.9251636766361759}","{""0"": 0.8935723757013782, ""1"": 0.899306839727381, ""2"": 0.830844119764583, ""3"": 0.979964741319238, ""4"": 0.93412536776796, ""5"": 0.8241991934201292, ""6"": 0.9901074365046132}","{""winter"": 0.8939136251580386, ""spring"": 0.8847343308333152, ""summer"": 0.9214757575557283, ""fall"": 0.870803100310487}",3.194128670068309,7,72,932,658,72,2024-10-18 09:51:20.818730,,540.0,540.0,66.79532147290163,,,,138.98116979841808,,,,Fog,Heavy,True,7792.649448363605,General,,0.6988335133986106,46,Rwigema Odette,driver7facc986@example.com,DL00658,111,7636.84,0.998520976117136,0.8641793697393003,15.798936616447516,0.9663729101009502,"{""highway"": 69.23630214741836, ""city"": 29.595787829261248, ""residential"": 22.84311038037655}",39,15,0.7277861271968951,0.8556839157042369,4.436604746953783,1,"['Basic', 'Advanced']","[""R202"", ""R229"", ""R474""]",0.1778057479501666,658,VEH0932,Nissan Patrol,75,Coaster,maintenance,210,67662.83106945487,2016,13.92930539553151,0.7979186377899399,2024-12-14,129,6699.3637683087,0.15252172418497,38.508777995966646,"{""co2"": 210.06401781587357, ""nox"": 36.681803080777655}",0.0082252604191127,0.0495661673001622,"{""engine_temp"": 204.97108376781125, ""oil_pressure"": 62.153467279106145, ""battery"": 12.476431936685863}",1.3478738042894969,658.0,263.0,932
R073,203.97805426232105,Kigali,Kibuye,3,395.5859507132632,0.5802530898547275,10.95148410939998,21.807081069872236,0.7276245348881001,"{""0"": 0.8128331804949278, ""1"": 0.8563334310950557, ""2"": 0.9466374763208166, ""3"": 0.753940153376368, ""4"": 0.7506488254905233, ""5"": 0.7348996006500376, ""6"": 0.7072860891058433, ""7"": 0.7889978745839412, ""8"": 0.9075220428000491, ""9"": 0.7913469867401183, ""10"": 0.9249774302887428, ""11"": 0.9471717725912173, ""12"": 0.9641530266758831, ""13"": 0.8401380606362923, ""14"": 0.801264489611898, ""15"": 0.7402628813371663, ""16"": 0.9447057447913191, ""17"": 0.8086171492977658, ""18"": 0.9132854910855248, ""19"": 0.7192604425195988, ""20"": 0.790442557999226, ""21"": 0.8377148499861213, ""22"": 0.8022601466322902, ""23"": 0.9593963335965354}","{""0"": 0.9129751277937228, ""1"": 0.918027517529022, ""2"": 0.9731046074677275, ""3"": 0.9222344989526896, ""4"": 0.9821397860853814, ""5"": 0.8521266927029765, ""6"": 0.9086309452300596}","{""winter"": 0.7709538122244869, ""spring"": 0.9445049523271223, ""summer"": 0.9373878871818438, ""fall"": 0.9000357236167816}",6.469052327828011,0,73,1085,639,73,2024-04-24 08:03:53.818730,2024-04-24 10:42:33.266111,158.65745635465765,180.0,69.87124740924496,52.94038827223768,16.930859137007275,378.7524826367115,395.5859507132632,143.23404320439653,196.26476651818223,27.26322794600584,Clear,Heavy,True,6493.755064256445,General,,0.5952018913355221,7,Ndagijimana John,driver9043fc2c@example.com,DL00639,64,44969.63,0.7340485722856448,0.8809223062785988,19.095870194912667,0.7709358665167381,"{""highway"": 56.453035438019214, ""city"": 34.13161778219923, ""residential"": 15.168064598655635}",29,35,0.9802818217795528,0.9742902164024064,3.9610582619105656,3,['Basic'],"[""R420"", ""R154"", ""R046""]",0.4198472588117147,639,VEH1085,Toyota Land Cruiser,60,Coach,inactive,60,82455.09645904387,2011,18.27489603114968,0.9051006941410814,2025-02-18,169,17961.24179648324,0.1435187182816217,48.932442886007735,"{""co2"": 190.75631380330603, ""nox"": 10.102788263496535}",0.0081615863593808,0.0280387011577165,"{""engine_temp"": 213.57775119279518, ""oil_pressure"": 49.28544730433815, ""battery"": 13.585587207201439}",0.6421866888520515,639.0,454.0,1085
R075,467.3628081642445,Kamonyi,Butare,9,327.0557126445872,0.412299845316375,22.99845229123857,13.85432515120919,0.3105085055703869,"{""0"": 0.8317170391280154, ""1"": 0.8816853577117718, ""2"": 0.9249605257013062, ""3"": 0.8611825215577654, ""4"": 0.8550234913846411, ""5"": 0.9060645384222817, ""6"": 0.8228562204108579, ""7"": 0.8708885123796942, ""8"": 0.8002675168818687, ""9"": 0.7382146837811918, ""10"": 0.99256760639577, ""11"": 0.7176769326456679, ""12"": 0.9722161459873264, ""13"": 0.8984405247679799, ""14"": 0.9103681762880196, ""15"": 0.9652800718755035, ""16"": 0.8611404852944923, ""17"": 0.9025794480684547, ""18"": 0.9456511127914746, ""19"": 0.8265747044290958, ""20"": 0.9020517027350765, ""21"": 0.9216159072961335, ""22"": 0.8010997658551873, ""23"": 0.9311473732282918}","{""0"": 0.8464070398487746, ""1"": 0.8182462333684503, ""2"": 0.942231614964977, ""3"": 0.8242030577040423, ""4"": 0.9634552599174466, ""5"": 0.9027741889562502, ""6"": 0.9553064043339498}","{""winter"": 0.8203025294626988, ""spring"": 0.8665277514107108, ""summer"": 0.9237157160123266, ""fall"": 0.9267095294889705}",5.761822791301867,4,75,406,811,75,2024-09-05 19:20:30.818730,2024-09-06 03:24:07.334161,483.6085905095977,540.0,51.52252252644489,13.898690583977562,37.623831942467326,337.07930424114306,327.0557126445872,41.82051074228634,59.16653723066393,70.22438653244465,Clear,Light,True,5317.5913899838,Perishable,Brake noise,0.332305317865267,50,Mukamana Alice,driver66af00bd@example.com,DL00811,199,49999.1,0.5596496359371597,0.8348025765338977,1.280905768141784,0.703316656313369,"{""highway"": 68.7874761834322, ""city"": 23.517131785980183, ""residential"": 22.908743635908884}",4,19,0.7210903432782235,0.9666712631649728,4.178520068681964,3,"['Basic', 'Advanced']","[""R182"", ""R484"", ""R146""]",0.274562209505429,811,VEH0406,Nissan Patrol,99,Coach,inactive,89,26007.36180278057,2016,13.678728404170316,0.5205813313239629,2024-10-28,92,19720.86506186901,0.1471499785026126,39.99664718546333,"{""co2"": 266.14855279212384, ""nox"": 20.084332843942363}",0.0014748205163454,0.0115923453823719,"{""engine_temp"": 193.7119771435543, ""oil_pressure"": 49.400630309499405, ""battery"": 12.660855693117938}",1.6308539075096582,811.0,102.0,406
R078,149.80306565178324,Nyamagabe,Gicumbi,2,480.3121285491599,0.4212471210044723,14.056727685176291,47.530928936042976,0.6826036608478459,"{""0"": 0.8495469474787255, ""1"": 0.974929961644826, ""2"": 0.746960494190735, ""3"": 0.7124816808416399, ""4"": 0.8599165831196564, ""5"": 0.7884964707111071, ""6"": 0.9213851623826017, ""7"": 0.7477577952566539, ""8"": 0.7549475272162505, ""9"": 0.719724678742385, ""10"": 0.8901454489454188, ""11"": 0.7229598532772128, ""12"": 0.8772244249085602, ""13"": 0.8955092702863928, ""14"": 0.8208366879282281, ""15"": 0.9378824330537981, ""16"": 0.7640449952109714, ""17"": 0.744814020521478, ""18"": 0.7203568420837017, ""19"": 0.8249079569110973, ""20"": 0.8059814226372847, ""21"": 0.9716681552143813, ""22"": 0.9927669216675843, ""23"": 0.8553837058868401}","{""0"": 0.8669291745667217, ""1"": 0.8441881960859506, ""2"": 0.8087793644510596, ""3"": 0.9802080181270036, ""4"": 0.9729632994465786, ""5"": 0.9158130126876459, ""6"": 0.8674244495698265}","{""winter"": 0.8078901403058212, ""spring"": 0.9657227043948353, ""summer"": 0.9199068684829079, ""fall"": 0.8737283209475778}",9.030650827062743,0,78,1162,483,78,2024-08-28 11:14:45.818730,2024-08-28 12:55:39.856976,100.90063742713582,120.0,81.96975675972584,42.83369499601909,39.13606176370675,521.2604782270746,480.3121285491599,309.9646294723341,434.3099137822625,12.895613967721966,Fog,Moderate,True,3802.246119688724,General,,0.5433836981540289,32,Munyaneza Eric,driverc659334c@example.com,DL00483,124,24677.25,0.515257001888724,0.8687611858391536,12.89430552954434,0.8807754250212956,"{""highway"": 66.03679539208423, ""city"": 26.7537662146627, ""residential"": 24.636422463555213}",6,8,0.8518383156544083,0.9102745628410126,4.356861441821901,5,"['Basic', 'Advanced']","[""R175"", ""R112"", ""R130""]",0.3284736406041481,483,VEH1162,Toyota Land Cruiser,38,Coach,maintenance,177,23564.06169807257,2014,11.89920120201917,0.6595949950378865,2025-01-20,87,12930.94009963792,0.1338256223961625,38.843193725791735,"{""co2"": 287.7202060860311, ""nox"": 13.215733518552621}",0.0050463484060497,0.0458136130731664,"{""engine_temp"": 211.24786237457815, ""oil_pressure"": 57.8829526381045, ""battery"": 13.811689321240952}",1.0074581588498104,483.0,,1162
R082,155.521186349385,Gisenyi,Kigali,1,318.2539672277276,0.8581846442083457,12.95678849258353,33.70441937147916,0.2707079399048758,"{""0"": 0.7599971264547415, ""1"": 0.8593139367810703, ""2"": 0.9946639784258511, ""3"": 0.9078990618290002, ""4"": 0.8940388551892917, ""5"": 0.7595876915205726, ""6"": 0.9317976772744464, ""7"": 0.9233533721656934, ""8"": 0.7219219756082292, ""9"": 0.7705200133928138, ""10"": 0.7111061377868755, ""11"": 0.9384935278392496, ""12"": 0.9664130636022947, ""13"": 0.9919269267351982, ""14"": 0.7885076798683459, ""15"": 0.7517554736362565, ""16"": 0.8919323742380109, ""17"": 0.7167606178476562, ""18"": 0.8032330654871493, ""19"": 0.7639711109865855, ""20"": 0.7061982169432702, ""21"": 0.8633019796117185, ""22"": 0.9160907466900654, ""23"": 0.8599978842322342}","{""0"": 0.9593449393572225, ""1"": 0.923541230696993, ""2"": 0.826935138227892, ""3"": 0.8797969029916871, ""4"": 0.8973147236494523, ""5"": 0.8186616525522898, ""6"": 0.9493225389417554}","{""winter"": 0.7520658264094404, ""spring"": 0.9154787906489245, ""summer"": 0.9123084337051042, ""fall"": 0.9029689467594043}",4.150627330429769,12,82,473,90,82,2025-02-11 11:28:14.818730,2025-02-11 12:18:24.536203,50.16195787503522,60.0,80.59592178411992,45.92973584267398,34.666185941445946,335.88473127588355,318.2539672277276,401.7603126010133,527.0137698698494,7.046379067286843,Rain,Moderate,True,3213.016458052343,General,,0.2799955613503007,64,Mukamana Jacqueline,driver564a2c2c@example.com,DL00090,132,44893.94,0.5985241657661098,0.9491174539241723,2.4283133730320845,0.8727444691252763,"{""highway"": 63.541382647864374, ""city"": 23.446328340884918, ""residential"": 21.9860246359469}",5,3,0.7475995797095312,0.7528740070233819,3.3458950962949405,4,['Basic'],"[""R465"", ""R385"", ""R387""]",0.405620030236444,90,VEH0473,YuTong,61,Cab,active,57,56174.84982376225,2011,16.8680425310006,0.97301625565996,2025-01-21,106,3218.5258406463254,0.2087187936591686,34.7573886318952,"{""co2"": 248.29553556874387, ""nox"": 47.93415241818651}",0.0060729796347404,0.0419596433262323,"{""engine_temp"": 212.9247863163726, ""oil_pressure"": 37.915309309485096, ""battery"": 13.852573357489002}",0.5166358410836027,90.0,342.0,473
R091,209.2847720915949,Kirehe,Rubavu,10,366.8864057606236,0.7907839857896524,27.063442864624346,34.29566678748974,0.1944448174492364,"{""0"": 0.7797959104155572, ""1"": 0.7668859535910485, ""2"": 0.8596337582019875, ""3"": 0.7658062786692833, ""4"": 0.9501216689036713, ""5"": 0.8246314206414476, ""6"": 0.7693410142161032, ""7"": 0.7484564856487622, ""8"": 0.799436500622647, ""9"": 0.9975575132815442, ""10"": 0.7551043382630742, ""11"": 0.8863074971165925, ""12"": 0.8153157791994682, ""13"": 0.877907535226401, ""14"": 0.8158183538804819, ""15"": 0.7132336588912447, ""16"": 0.8567848383849578, ""17"": 0.9706169151544165, ""18"": 0.8531233140803474, ""19"": 0.9925754244436307, ""20"": 0.9751620010017017, ""21"": 0.9057874060024569, ""22"": 0.933749532052963, ""23"": 0.9595265098779558}","{""0"": 0.9533399517374819, ""1"": 0.8795989761390197, ""2"": 0.9945351472797095, ""3"": 0.974183886134968, ""4"": 0.8148267430987636, ""5"": 0.9358851448694312, ""6"": 0.8844260661888355}","{""winter"": 0.7861209220172115, ""spring"": 0.9224989499279455, ""summer"": 0.9294628406152937, ""fall"": 0.9174941589109198}",6.24595817430022,5,91,7,626,91,2025-02-09 23:26:34.818730,,600.0,600.0,66.42848408279356,,,,366.8864057606236,,,,Rain,Heavy,True,3779.77960822433,Perishable,,0.6619624016342869,49,Iyamuremye Jacqueline,driver31162351@example.com,DL00626,99,12430.14,0.6181262798371359,0.7487106628735328,17.244374528207484,0.838962436651535,"{""highway"": 61.03815528234392, ""city"": 31.178025627589516, ""residential"": 24.9957035655293}",35,18,0.7262614187015151,0.7839220644347049,4.322419066232291,2,['Basic'],"[""R306"", ""R132"", ""R267""]",0.1778449792270796,626,VEH0007,Toyota Hilux,75,Coaster,inactive,226,68342.13608309929,2010,18.06083288066165,0.9996911636195616,2025-02-11,34,14651.655390197902,0.1987934959297483,52.0742177207748,"{""co2"": 223.46382325599302, ""nox"": 31.49855602775519}",0.0078515791949879,0.0375051804239238,"{""engine_temp"": 192.08322438817223, ""oil_pressure"": 55.7097861940329, ""battery"": 12.14981859227713}",1.715921890123106,626.0,,7
R100,306.16547867341785,Kirehe,Nyamagabe,4,93.38413819577607,0.2259547215391314,14.970736410553558,59.383384628259336,0.4278483705345307,"{""0"": 0.9130311176833629, ""1"": 0.8556507774035845, ""2"": 0.7746218525567656, ""3"": 0.8982458898553297, ""4"": 0.7032741736212886, ""5"": 0.876809067046138, ""6"": 0.7984075226145557, ""7"": 0.8861508527583917, ""8"": 0.7209393928837452, ""9"": 0.7480059474127991, ""10"": 0.7424115315423916, ""11"": 0.9413526693020411, ""12"": 0.7205253763673115, ""13"": 0.738558257216773, ""14"": 0.8874206630507055, ""15"": 0.948742375423289, ""16"": 0.8166754055343102, ""17"": 0.9077699097346805, ""18"": 0.9064254452951904, ""19"": 0.7699461486574241, ""20"": 0.8587796341042799, ""21"": 0.9942477590475203, ""22"": 0.8244041562385304, ""23"": 0.8399429048232214}","{""0"": 0.8025411731678274, ""1"": 0.8011288457398058, ""2"": 0.8537547637137173, ""3"": 0.9278081612112259, ""4"": 0.8924928357825991, ""5"": 0.8835779999926361, ""6"": 0.9037748848522352}","{""winter"": 0.8285267852580598, ""spring"": 0.9183108407228131, ""summer"": 0.9662461378240124, ""fall"": 0.8006301179000576}",6.578971162268298,5,100,659,476,100,2024-07-30 17:54:03.818730,2024-07-30 22:09:36.496304,255.54462623532905,240.0,66.27484767607119,27.832539643484225,38.442308032586965,93.65118044104102,93.38413819577607,21.988608836125177,29.28381623084664,44.83737387152421,Fog,Light,True,560.0036776076751,Perishable,,0.4553210259226344,20,Mugisha Odette,driver794fc742@example.com,DL00476,41,5388.63,0.9315539014037086,0.9883617525674382,4.190364958907507,0.9047099513832938,"{""highway"": 73.185772463681, ""city"": 20.34895478060768, ""residential"": 24.212536263849437}",31,31,0.966266290665348,0.9029873549110474,4.362080784339076,2,"['Basic', 'Advanced']","[""R162"", ""R208"", ""R400""]",0.4177187348513009,476,VEH0659,Nissan Patrol,89,Coach,active,152,83115.04300087663,2016,10.89566973195071,0.7018657911823172,2024-11-13,169,1322.4507260938751,0.2314971821288935,30.287581719353327,"{""co2"": 229.78752729082606, ""nox"": 18.092832308641277}",0.0055616986191056,0.0027713065596189,"{""engine_temp"": 201.0074523485299, ""oil_pressure"": 61.60770563374584, ""battery"": 12.481756268675861}",0.8450925067669175,476.0,,659
R104,142.34871883188652,Kirehe,Huye,1,162.75090991886594,0.3582358144345341,16.21113854407513,32.06257020415445,0.1895319476100084,"{""0"": 0.7785817799134586, ""1"": 0.7937069424465574, ""2"": 0.9436113720110433, ""3"": 0.739567846439635, ""4"": 0.7153996454052538, ""5"": 0.9147398982731765, ""6"": 0.9612222688884402, ""7"": 0.7735907647905554, ""8"": 0.7086132816299778, ""9"": 0.7303257598820353, ""10"": 0.802449076796897, ""11"": 0.7272649932824162, ""12"": 0.7185921337169334, ""13"": 0.912379334366814, ""14"": 0.9761746006881953, ""15"": 0.7798906283097978, ""16"": 0.7316626659875741, ""17"": 0.9783189953286138, ""18"": 0.8377270765426208, ""19"": 0.7671794801087913, ""20"": 0.8812938166255184, ""21"": 0.9852573000567477, ""22"": 0.8592411478317054, ""23"": 0.9286939463442054}","{""0"": 0.9298850584329221, ""1"": 0.842405307722261, ""2"": 0.8979835808814804, ""3"": 0.9755393498905987, ""4"": 0.8413766097151701, ""5"": 0.908682587877559, ""6"": 0.9900262436751566}","{""winter"": 0.8313420741711766, ""spring"": 0.8084949170828195, ""summer"": 0.9129728671342618, ""fall"": 0.8154130428841729}",8.28230104245218,8,104,1026,406,104,2024-09-26 00:52:36.818730,2024-09-26 01:43:42.688766,51.09783392613645,60.0,60.262080001309805,39.67474452150382,20.587335479805983,173.64775717609365,162.75090991886594,203.9003345156748,258.6877007932192,5.749315954113247,Rain,Moderate,True,2669.5133163475166,General,Transmission issues,0.2838421285845508,23,Mukamana Thierry,driver60ab2a1d@example.com,DL00406,17,12696.95,0.8863453567842972,0.9727236189558388,1.490653539972418,0.724962537458388,"{""highway"": 55.83196799626842, ""city"": 31.22697832349914, ""residential"": 19.525688706702333}",23,28,0.7092339483005716,0.9461571659302646,3.1847057862489363,3,['Basic'],"[""R168"", ""R069"", ""R163""]",0.4150680387170359,406,VEH1026,Nissan Patrol,69,Cab,inactive,232,11638.210348563152,2014,16.53875044344043,0.917132445255979,2024-10-28,126,16146.416155693503,0.2219579595024166,50.00523532716274,"{""co2"": 258.6433884532603, ""nox"": 22.603683403944032}",0.0085376494071536,0.0483555817918517,"{""engine_temp"": 210.4612904748421, ""oil_pressure"": 42.781396000377775, ""battery"": 13.916992306474762}",1.755841862381614,406.0,468.0,1026
R105,449.59073278168734,Nyanza,Gisenyi,3,326.1146634522739,0.3936425952045868,29.72750961173186,15.835578282377632,0.3216189099500489,"{""0"": 0.9433970263752787, ""1"": 0.8238976955955841, ""2"": 0.9298152276695174, ""3"": 0.8573158678407042, ""4"": 0.7203960291550987, ""5"": 0.8013089547979688, ""6"": 0.7555724703828472, ""7"": 0.757093011893048, ""8"": 0.8085277599249493, ""9"": 0.9298992131155968, ""10"": 0.9689273453931202, ""11"": 0.8463159764234958, ""12"": 0.7979573317479352, ""13"": 0.9293644045132421, ""14"": 0.7009043953789105, ""15"": 0.7328248486707999, ""16"": 0.8722127306197411, ""17"": 0.9920058629956847, ""18"": 0.9425767331553505, ""19"": 0.7350409664855582, ""20"": 0.9711032741586507, ""21"": 0.7406414050560352, ""22"": 0.7421689969662658, ""23"": 0.8715963942412341}","{""0"": 0.955326036073841, ""1"": 0.9498240665796931, ""2"": 0.9331926142130992, ""3"": 0.9901760447271646, ""4"": 0.9896383016051967, ""5"": 0.8479098288008846, ""6"": 0.8448974949319631}","{""winter"": 0.8440232000833, ""spring"": 0.826597962623656, ""summer"": 0.9151374479024137, ""fall"": 0.9217179213476424}",7.0073236308301015,11,105,826,993,105,2025-02-16 16:47:48.818730,2025-02-16 19:25:05.897333,157.28464338662553,180.0,75.07399729043891,56.28681066670586,18.78718662373305,341.46442446240974,326.1146634522739,130.25979540407403,185.93785861002945,27.26565711182213,Fog,Moderate,True,5640.739682533183,Fragile,,0.5686458534161136,33,Mukamana John,driverd69c7b1b@example.com,DL00993,141,41302.68,0.9099663266506351,0.9591425347889846,4.948532991686418,0.9112585729952736,"{""highway"": 63.9407137274718, ""city"": 31.39040065021945, ""residential"": 15.824519998820241}",44,31,0.7727013684720498,0.9514880906533216,4.914055545540918,5,"['Basic', 'Advanced']","[""R108"", ""R389"", ""R126""]",0.1228084333771131,993,VEH0826,Isuzu D-Max,55,Cab,inactive,165,12094.84619294605,2021,16.627723782289813,0.6182343877616165,2024-10-18,58,18040.91302137168,0.2595407089229842,39.48239667579932,"{""co2"": 240.8083051645581, ""nox"": 17.777708968381628}",0.0070865394755817,0.0057506764671381,"{""engine_temp"": 205.63722496937763, ""oil_pressure"": 56.51743960402633, ""battery"": 13.243986046775994}",1.5590847699110402,993.0,1.0,826
